ID,Destination_Places_ID,Source_Places_ID,TransportType,TransportDate,Places
42332,46,67,Bus,2022-06-15,11
42333,46,67,Bus,2022-06-05,12
42334,46,67,Bus,2022-06-24,13
42335,46,67,Bus,2022-06-25,15
42336,46,67,Bus,2022-06-28,14
42337,68,46,Plane,2022-06-30,15
42338,68,46,Plane,2022-06-18,15
42339,68,46,Plane,2022-06-01,12
42340,68,46,Plane,2022-06-16,12
42341,68,46,Plane,2022-06-29,11
42342,68,46,Plane,2022-06-27,10
42343,68,46,Plane,2022-06-03,12
42344,68,46,Plane,2022-06-23,12
42345,68,46,Plane,2022-06-14,13
42346,68,46,Plane,2022-06-11,11
42347,68,46,Plane,2022-06-26,13
42348,68,46,Plane,2022-06-21,15
42349,68,46,Plane,2022-06-08,15
42350,68,46,Plane,2022-06-10,10
42351,68,46,Plane,2022-06-12,14
42352,68,46,Plane,2022-06-19,15
42353,68,46,Plane,2022-06-15,14
42354,68,46,Plane,2022-06-02,13
42355,68,46,Plane,2022-06-24,11
42356,68,46,Plane,2022-06-25,11
42357,68,46,Plane,2022-06-07,15
42358,46,68,Plane,2022-06-30,10
42359,46,68,Plane,2022-06-18,14
42360,46,68,Plane,2022-06-09,13
42361,46,68,Plane,2022-06-16,10
42362,46,68,Plane,2022-06-06,12
42363,46,68,Plane,2022-06-27,13
42364,46,68,Plane,2022-06-23,12
42365,46,68,Plane,2022-06-14,13
42366,46,68,Plane,2022-06-20,14
42367,46,68,Plane,2022-06-11,14
42368,46,68,Plane,2022-06-26,14
42369,46,68,Plane,2022-06-21,14
42370,46,68,Plane,2022-06-08,12
42371,46,68,Plane,2022-06-10,11
42372,46,68,Plane,2022-06-22,14
42373,46,68,Plane,2022-06-12,12
42374,46,68,Plane,2022-06-19,13
42375,46,68,Plane,2022-06-05,12
42376,46,68,Plane,2022-06-15,15
42377,46,68,Plane,2022-06-02,15
42378,46,68,Plane,2022-06-25,12
42379,68,46,Bus,2022-06-17,11
42380,68,46,Bus,2022-06-09,15
42381,68,46,Bus,2022-06-04,14
42382,68,46,Bus,2022-06-06,11
42383,68,46,Bus,2022-06-27,12
42384,68,46,Bus,2022-06-03,11
42385,68,46,Bus,2022-06-23,13
42386,68,46,Bus,2022-06-14,10
42387,68,46,Bus,2022-06-20,15
42388,68,46,Bus,2022-06-26,11
42389,68,46,Bus,2022-06-21,13
42390,68,46,Bus,2022-06-08,12
42391,68,46,Bus,2022-06-10,14
42392,68,46,Bus,2022-06-12,11
42393,68,46,Bus,2022-06-19,14
42394,68,46,Bus,2022-06-15,14
42395,68,46,Bus,2022-06-05,13
42396,68,46,Bus,2022-06-02,12
42397,68,46,Bus,2022-06-24,14
42398,68,46,Bus,2022-06-13,14
42399,68,46,Bus,2022-06-07,11
42400,46,68,Bus,2022-06-30,14
42401,46,68,Bus,2022-06-18,13
42402,46,68,Bus,2022-06-01,12
42403,46,68,Bus,2022-06-29,11
42404,46,68,Bus,2022-06-06,13
42405,46,68,Bus,2022-06-27,11
42406,46,68,Bus,2022-06-23,15
42407,46,68,Bus,2022-06-14,15
42408,46,68,Bus,2022-06-20,13
42409,46,68,Bus,2022-06-26,10
42410,46,68,Bus,2022-06-21,12
42411,46,68,Bus,2022-06-08,14
42412,46,68,Bus,2022-06-22,13
42413,46,68,Bus,2022-06-12,11
42414,46,68,Bus,2022-06-19,10
42415,46,68,Bus,2022-06-05,11
42416,46,68,Bus,2022-06-15,12
42417,46,68,Bus,2022-06-02,10
42418,46,68,Bus,2022-06-25,15
42419,46,68,Bus,2022-06-07,14
42420,46,68,Bus,2022-06-28,10
42421,69,46,Plane,2022-06-17,15
42422,69,46,Plane,2022-06-30,12
42423,69,46,Plane,2022-06-18,12
42424,69,46,Plane,2022-06-01,10
42425,69,46,Plane,2022-06-04,10
42426,69,46,Plane,2022-06-16,15
42427,69,46,Plane,2022-06-29,11
42428,69,46,Plane,2022-06-06,14
42429,69,46,Plane,2022-06-27,10
42430,69,46,Plane,2022-06-14,13
42431,69,46,Plane,2022-06-20,12
42432,69,46,Plane,2022-06-11,13
42433,69,46,Plane,2022-06-26,10
42434,69,46,Plane,2022-06-08,11
42435,69,46,Plane,2022-06-22,14
42436,69,46,Plane,2022-06-15,11
42437,69,46,Plane,2022-06-05,11
42438,69,46,Plane,2022-06-02,12
42439,69,46,Plane,2022-06-24,14
42440,69,46,Plane,2022-06-25,13
42441,69,46,Plane,2022-06-28,14
42442,46,69,Plane,2022-06-17,14
42443,46,69,Plane,2022-06-18,15
42444,46,69,Plane,2022-06-01,12
42445,46,69,Plane,2022-06-09,10
42446,46,69,Plane,2022-06-04,10
42447,46,69,Plane,2022-06-16,10
42448,46,69,Plane,2022-06-29,15
42449,46,69,Plane,2022-06-03,13
42450,46,69,Plane,2022-06-23,15
42451,46,69,Plane,2022-06-20,14
42452,46,69,Plane,2022-06-11,12
42453,46,69,Plane,2022-06-26,13
42454,46,69,Plane,2022-06-21,12
42455,46,69,Plane,2022-06-10,13
42456,46,69,Plane,2022-06-22,10
42457,46,69,Plane,2022-06-05,12
42458,46,69,Plane,2022-06-15,14
42459,46,69,Plane,2022-06-02,15
42460,46,69,Plane,2022-06-13,15
42461,46,69,Plane,2022-06-25,13
42462,46,69,Plane,2022-06-07,15
42463,69,46,Bus,2022-06-17,13
42464,69,46,Bus,2022-06-30,10
42465,69,46,Bus,2022-06-09,10
42466,69,46,Bus,2022-06-01,10
42467,69,46,Bus,2022-06-16,13
42468,69,46,Bus,2022-06-27,11
42469,69,46,Bus,2022-06-06,12
42470,69,46,Bus,2022-06-23,13
42471,69,46,Bus,2022-06-14,14
42472,69,46,Bus,2022-06-11,11
42473,69,46,Bus,2022-06-08,15
42474,69,46,Bus,2022-06-10,15
42475,69,46,Bus,2022-06-22,12
42476,69,46,Bus,2022-06-12,10
42477,69,46,Bus,2022-06-19,13
42478,69,46,Bus,2022-06-05,13
42479,69,46,Bus,2022-06-15,13
42480,69,46,Bus,2022-06-02,14
42481,69,46,Bus,2022-06-24,13
42482,69,46,Bus,2022-06-25,11
42483,69,46,Bus,2022-06-28,14
42484,46,69,Bus,2022-06-17,15
42485,46,69,Bus,2022-06-30,13
42486,46,69,Bus,2022-06-09,11
42487,46,69,Bus,2022-06-01,10
42488,46,69,Bus,2022-06-04,15
42489,46,69,Bus,2022-06-16,13
42490,46,69,Bus,2022-06-29,12
42491,46,69,Bus,2022-06-27,10
42492,46,69,Bus,2022-06-03,12
42493,46,69,Bus,2022-06-23,15
42494,46,69,Bus,2022-06-14,15
42495,46,69,Bus,2022-06-11,14
42496,46,69,Bus,2022-06-26,10
42497,46,69,Bus,2022-06-08,10
42498,46,69,Bus,2022-06-10,10
42499,46,69,Bus,2022-06-22,14
42500,46,69,Bus,2022-06-05,10
42501,46,69,Bus,2022-06-02,15
42502,46,69,Bus,2022-06-13,15
42503,46,69,Bus,2022-06-07,11
42504,46,69,Bus,2022-06-28,13
42505,59,47,Plane,2022-06-17,14
42506,59,47,Plane,2022-06-30,11
42507,59,47,Plane,2022-06-18,15
42508,59,47,Plane,2022-06-01,14
42509,59,47,Plane,2022-06-09,10
42510,59,47,Plane,2022-06-04,12
42511,59,47,Plane,2022-06-29,15
42512,59,47,Plane,2022-06-06,10
42513,59,47,Plane,2022-06-27,13
42514,59,47,Plane,2022-06-03,12
42515,59,47,Plane,2022-06-23,15
42516,59,47,Plane,2022-06-14,10
42517,59,47,Plane,2022-06-11,15
42518,59,47,Plane,2022-06-21,14
42519,59,47,Plane,2022-06-08,11
42520,59,47,Plane,2022-06-22,15
42521,59,47,Plane,2022-06-15,14
42522,59,47,Plane,2022-06-02,13
42523,59,47,Plane,2022-06-24,12
42524,59,47,Plane,2022-06-13,13
42525,59,47,Plane,2022-06-25,11
42526,47,59,Plane,2022-06-09,12
42527,47,59,Plane,2022-06-01,14
42528,47,59,Plane,2022-06-04,10
42529,47,59,Plane,2022-06-16,14
42530,47,59,Plane,2022-06-06,13
42531,47,59,Plane,2022-06-03,12
42532,47,59,Plane,2022-06-23,15
42533,47,59,Plane,2022-06-20,15
42534,47,59,Plane,2022-06-11,13
42535,47,59,Plane,2022-06-26,12
42536,47,59,Plane,2022-06-21,12
42537,47,59,Plane,2022-06-08,10
42538,47,59,Plane,2022-06-22,14
42539,47,59,Plane,2022-06-12,10
42540,47,59,Plane,2022-06-19,13
42541,47,59,Plane,2022-06-05,12
42542,47,59,Plane,2022-06-02,14
42543,47,59,Plane,2022-06-24,15
42544,47,59,Plane,2022-06-25,11
42545,47,59,Plane,2022-06-07,11
42546,47,59,Plane,2022-06-28,13
42547,59,47,Bus,2022-06-17,10
42548,59,47,Bus,2022-06-01,15
42549,59,47,Bus,2022-06-09,13
42550,59,47,Bus,2022-06-04,14
42551,59,47,Bus,2022-06-16,13
42552,59,47,Bus,2022-06-27,10
42553,59,47,Bus,2022-06-06,13
42554,59,47,Bus,2022-06-14,13
42555,59,47,Bus,2022-06-20,15
42556,59,47,Bus,2022-06-11,14
42557,59,47,Bus,2022-06-21,11
42558,59,47,Bus,2022-06-10,15
42559,59,47,Bus,2022-06-22,11
42560,59,47,Bus,2022-06-12,14
42561,59,47,Bus,2022-06-19,15
42562,59,47,Bus,2022-06-05,14
42563,59,47,Bus,2022-06-02,15
42564,59,47,Bus,2022-06-13,14
42565,59,47,Bus,2022-06-25,10
42566,59,47,Bus,2022-06-07,15
42567,59,47,Bus,2022-06-28,10
42568,47,59,Bus,2022-06-30,15
42569,47,59,Bus,2022-06-04,13
42570,47,59,Bus,2022-06-29,14
42571,47,59,Bus,2022-06-27,14
42572,47,59,Bus,2022-06-14,13
42573,47,59,Bus,2022-06-20,11
42574,47,59,Bus,2022-06-11,15
42575,47,59,Bus,2022-06-26,13
42576,47,59,Bus,2022-06-21,15
42577,47,59,Bus,2022-06-08,11
42578,47,59,Bus,2022-06-10,12
42579,47,59,Bus,2022-06-22,15
42580,47,59,Bus,2022-06-12,12
42581,47,59,Bus,2022-06-19,14
42582,47,59,Bus,2022-06-15,13
42583,47,59,Bus,2022-06-05,10
42584,47,59,Bus,2022-06-02,15
42585,47,59,Bus,2022-06-24,15
42586,47,59,Bus,2022-06-13,13
42587,47,59,Bus,2022-06-25,12
42588,47,59,Bus,2022-06-28,14
42589,60,47,Plane,2022-06-01,13
42590,60,47,Plane,2022-06-09,13
42591,60,47,Plane,2022-06-16,10
42592,60,47,Plane,2022-06-29,14
42593,60,47,Plane,2022-06-06,15
42594,60,47,Plane,2022-06-27,12
42595,60,47,Plane,2022-06-03,14
42596,60,47,Plane,2022-06-23,11
42597,60,47,Plane,2022-06-14,14
42598,60,47,Plane,2022-06-20,13
42599,60,47,Plane,2022-06-21,12
42600,60,47,Plane,2022-06-08,14
42601,60,47,Plane,2022-06-10,12
42602,60,47,Plane,2022-06-22,13
42603,60,47,Plane,2022-06-12,12
42604,60,47,Plane,2022-06-15,15
42605,60,47,Plane,2022-06-02,11
42606,60,47,Plane,2022-06-24,10
42607,60,47,Plane,2022-06-13,11
42608,60,47,Plane,2022-06-25,14
42609,60,47,Plane,2022-06-07,14
42610,47,60,Plane,2022-06-17,10
42611,47,60,Plane,2022-06-30,10
42612,47,60,Plane,2022-06-18,15
42613,47,60,Plane,2022-06-01,10
42614,47,60,Plane,2022-06-16,15
42615,47,60,Plane,2022-06-29,15
42616,47,60,Plane,2022-06-06,12
42617,47,60,Plane,2022-06-27,12
42618,47,60,Plane,2022-06-03,12
42619,47,60,Plane,2022-06-23,13
42620,47,60,Plane,2022-06-14,11
42621,47,60,Plane,2022-06-20,15
42622,47,60,Plane,2022-06-26,12
42623,47,60,Plane,2022-06-21,13
42624,47,60,Plane,2022-06-08,11
42625,47,60,Plane,2022-06-22,11
42626,47,60,Plane,2022-06-12,12
42627,47,60,Plane,2022-06-19,15
42628,47,60,Plane,2022-06-15,15
42629,47,60,Plane,2022-06-25,12
42630,47,60,Plane,2022-06-28,12
42631,60,47,Bus,2022-06-30,10
42632,60,47,Bus,2022-06-18,12
42633,60,47,Bus,2022-06-01,14
42634,60,47,Bus,2022-06-04,12
42635,60,47,Bus,2022-06-29,14
42636,60,47,Bus,2022-06-27,11
42637,60,47,Bus,2022-06-06,14
42638,60,47,Bus,2022-06-03,13
42639,60,47,Bus,2022-06-23,11
42640,60,47,Bus,2022-06-14,10
42641,60,47,Bus,2022-06-26,12
42642,60,47,Bus,2022-06-21,12
42643,60,47,Bus,2022-06-08,15
42644,60,47,Bus,2022-06-10,11
42645,60,47,Bus,2022-06-19,10
42646,60,47,Bus,2022-06-05,13
42647,60,47,Bus,2022-06-15,10
42648,60,47,Bus,2022-06-02,13
42649,60,47,Bus,2022-06-13,15
42650,60,47,Bus,2022-06-07,12
42651,60,47,Bus,2022-06-28,11
42652,47,60,Bus,2022-06-17,14
42653,47,60,Bus,2022-06-30,15
42654,47,60,Bus,2022-06-18,10
42655,47,60,Bus,2022-06-16,13
42656,47,60,Bus,2022-06-29,10
42657,47,60,Bus,2022-06-27,14
42658,47,60,Bus,2022-06-06,13
42659,47,60,Bus,2022-06-03,10
42660,47,60,Bus,2022-06-23,12
42661,47,60,Bus,2022-06-20,13
42662,47,60,Bus,2022-06-11,14
42663,47,60,Bus,2022-06-26,10
42664,47,60,Bus,2022-06-10,11
42665,47,60,Bus,2022-06-12,13
42666,47,60,Bus,2022-06-05,13
42667,47,60,Bus,2022-06-02,10
42668,47,60,Bus,2022-06-24,12
42669,47,60,Bus,2022-06-13,13
42670,47,60,Bus,2022-06-25,13
42671,47,60,Bus,2022-06-07,10
42672,47,60,Bus,2022-06-28,11
42673,61,47,Plane,2022-06-30,12
42674,61,47,Plane,2022-06-09,10
42675,61,47,Plane,2022-06-01,14
42676,61,47,Plane,2022-06-04,12
42677,61,47,Plane,2022-06-29,15
42678,61,47,Plane,2022-06-27,11
42679,61,47,Plane,2022-06-03,13
42680,61,47,Plane,2022-06-23,13
42681,61,47,Plane,2022-06-14,12
42682,61,47,Plane,2022-06-11,14
42683,61,47,Plane,2022-06-21,13
42684,61,47,Plane,2022-06-10,11
42685,61,47,Plane,2022-06-22,12
42686,61,47,Plane,2022-06-19,14
42687,61,47,Plane,2022-06-15,14
42688,61,47,Plane,2022-06-02,14
42689,61,47,Plane,2022-06-24,11
42690,61,47,Plane,2022-06-13,11
42691,61,47,Plane,2022-06-25,14
42692,61,47,Plane,2022-06-07,15
42693,61,47,Plane,2022-06-28,13
42694,47,61,Plane,2022-06-30,13
42695,47,61,Plane,2022-06-18,11
42696,47,61,Plane,2022-06-09,14
42697,47,61,Plane,2022-06-04,13
42698,47,61,Plane,2022-06-16,14
42699,47,61,Plane,2022-06-29,11
42700,47,61,Plane,2022-06-27,15
42701,47,61,Plane,2022-06-06,14
42702,47,61,Plane,2022-06-03,10
42703,47,61,Plane,2022-06-23,12
42704,47,61,Plane,2022-06-20,13
42705,47,61,Plane,2022-06-11,11
42706,47,61,Plane,2022-06-26,15
42707,47,61,Plane,2022-06-10,10
42708,47,61,Plane,2022-06-22,12
42709,47,61,Plane,2022-06-12,12
42710,47,61,Plane,2022-06-19,10
42711,47,61,Plane,2022-06-15,12
42712,47,61,Plane,2022-06-05,15
42713,47,61,Plane,2022-06-13,13
42714,47,61,Plane,2022-06-28,10
42715,61,47,Bus,2022-06-30,10
42716,61,47,Bus,2022-06-18,14
42717,61,47,Bus,2022-06-09,13
42718,61,47,Bus,2022-06-04,10
42719,61,47,Bus,2022-06-16,10
42720,61,47,Bus,2022-06-06,12
42721,61,47,Bus,2022-06-27,12
42722,61,47,Bus,2022-06-03,10
42723,61,47,Bus,2022-06-23,11
42724,61,47,Bus,2022-06-14,14
42725,61,47,Bus,2022-06-11,15
42726,61,47,Bus,2022-06-21,10
42727,61,47,Bus,2022-06-08,11
42728,61,47,Bus,2022-06-10,13
42729,61,47,Bus,2022-06-05,13
42730,61,47,Bus,2022-06-15,15
42731,61,47,Bus,2022-06-02,13
42732,61,47,Bus,2022-06-13,11
42733,61,47,Bus,2022-06-25,14
42734,61,47,Bus,2022-06-07,11
42735,61,47,Bus,2022-06-28,11
42736,47,61,Bus,2022-06-30,10
42737,47,61,Bus,2022-06-01,12
42738,47,61,Bus,2022-06-04,10
42739,47,61,Bus,2022-06-16,13
42740,47,61,Bus,2022-06-29,14
42741,47,61,Bus,2022-06-06,13
42742,47,61,Bus,2022-06-27,10
42743,47,61,Bus,2022-06-03,12
42744,47,61,Bus,2022-06-14,14
42745,47,61,Bus,2022-06-20,15
42746,47,61,Bus,2022-06-11,13
42747,47,61,Bus,2022-06-21,12
42748,47,61,Bus,2022-06-08,12
42749,47,61,Bus,2022-06-22,15
42750,47,61,Bus,2022-06-19,13
42751,47,61,Bus,2022-06-05,11
42752,47,61,Bus,2022-06-15,12
42753,47,61,Bus,2022-06-02,13
42754,47,61,Bus,2022-06-24,14
42755,47,61,Bus,2022-06-13,10
42756,47,61,Bus,2022-06-28,10
42757,62,47,Plane,2022-06-17,13
42758,62,47,Plane,2022-06-30,12
42759,62,47,Plane,2022-06-18,12
42760,62,47,Plane,2022-06-01,14
42761,62,47,Plane,2022-06-09,10
42762,62,47,Plane,2022-06-04,14
42763,62,47,Plane,2022-06-16,15
42764,62,47,Plane,2022-06-29,14
42765,62,47,Plane,2022-06-06,13
42766,62,47,Plane,2022-06-27,11
42767,62,47,Plane,2022-06-03,13
42768,62,47,Plane,2022-06-23,15
42769,62,47,Plane,2022-06-14,10
42770,62,47,Plane,2022-06-20,14
42771,62,47,Plane,2022-06-11,13
42772,62,47,Plane,2022-06-26,11
42773,62,47,Plane,2022-06-22,11
42774,62,47,Plane,2022-06-19,14
42775,62,47,Plane,2022-06-13,15
42776,62,47,Plane,2022-06-25,14
42777,62,47,Plane,2022-06-28,11
42778,47,62,Plane,2022-06-17,11
42779,47,62,Plane,2022-06-30,14
42780,47,62,Plane,2022-06-18,10
42781,47,62,Plane,2022-06-01,13
42782,47,62,Plane,2022-06-04,12
42783,47,62,Plane,2022-06-16,13
42784,47,62,Plane,2022-06-29,10
42785,47,62,Plane,2022-06-27,14
42786,47,62,Plane,2022-06-06,11
42787,47,62,Plane,2022-06-03,13
42788,47,62,Plane,2022-06-23,15
42789,47,62,Plane,2022-06-21,11
42790,47,62,Plane,2022-06-08,10
42791,47,62,Plane,2022-06-10,14
42792,47,62,Plane,2022-06-12,10
42793,47,62,Plane,2022-06-19,11
42794,47,62,Plane,2022-06-15,15
42795,47,62,Plane,2022-06-13,10
42796,47,62,Plane,2022-06-25,10
42797,47,62,Plane,2022-06-07,11
42798,47,62,Plane,2022-06-28,13
42799,62,47,Bus,2022-06-18,12
42800,62,47,Bus,2022-06-01,11
42801,62,47,Bus,2022-06-16,14
42802,62,47,Bus,2022-06-29,12
42803,62,47,Bus,2022-06-06,14
42804,62,47,Bus,2022-06-27,13
42805,62,47,Bus,2022-06-23,10
42806,62,47,Bus,2022-06-14,12
42807,62,47,Bus,2022-06-11,12
42808,62,47,Bus,2022-06-26,11
42809,62,47,Bus,2022-06-21,13
42810,62,47,Bus,2022-06-08,12
42811,62,47,Bus,2022-06-22,12
42812,62,47,Bus,2022-06-12,13
42813,62,47,Bus,2022-06-15,14
42814,62,47,Bus,2022-06-05,13
42815,62,47,Bus,2022-06-02,13
42816,62,47,Bus,2022-06-24,10
42817,62,47,Bus,2022-06-13,14
42818,62,47,Bus,2022-06-25,10
42819,62,47,Bus,2022-06-28,13
42820,47,62,Bus,2022-06-18,14
42821,47,62,Bus,2022-06-09,14
42822,47,62,Bus,2022-06-04,14
42823,47,62,Bus,2022-06-27,13
42824,47,62,Bus,2022-06-03,14
42825,47,62,Bus,2022-06-23,10
42826,47,62,Bus,2022-06-14,13
42827,47,62,Bus,2022-06-11,10
42828,47,62,Bus,2022-06-26,13
42829,47,62,Bus,2022-06-21,15
42830,47,62,Bus,2022-06-10,10
42831,47,62,Bus,2022-06-22,12
42832,47,62,Bus,2022-06-12,14
42833,47,62,Bus,2022-06-19,11
42834,47,62,Bus,2022-06-15,10
42835,47,62,Bus,2022-06-02,12
42836,47,62,Bus,2022-06-24,12
42837,47,62,Bus,2022-06-13,14
42838,47,62,Bus,2022-06-25,12
42839,47,62,Bus,2022-06-07,12
42840,47,62,Bus,2022-06-28,13
42841,63,47,Plane,2022-06-18,11
42842,63,47,Plane,2022-06-09,11
42843,63,47,Plane,2022-06-04,14
42844,63,47,Plane,2022-06-27,11
42845,63,47,Plane,2022-06-03,12
42846,63,47,Plane,2022-06-23,11
42847,63,47,Plane,2022-06-14,14
42848,63,47,Plane,2022-06-20,13
42849,63,47,Plane,2022-06-11,12
42850,63,47,Plane,2022-06-26,12
42851,63,47,Plane,2022-06-21,12
42852,63,47,Plane,2022-06-08,13
42853,63,47,Plane,2022-06-10,13
42854,63,47,Plane,2022-06-22,10
42855,63,47,Plane,2022-06-12,13
42856,63,47,Plane,2022-06-19,14
42857,63,47,Plane,2022-06-02,13
42858,63,47,Plane,2022-06-24,14
42859,63,47,Plane,2022-06-13,13
42860,63,47,Plane,2022-06-07,14
42861,63,47,Plane,2022-06-28,10
42862,47,63,Plane,2022-06-17,14
42863,47,63,Plane,2022-06-18,14
42864,47,63,Plane,2022-06-01,13
42865,47,63,Plane,2022-06-09,10
42866,47,63,Plane,2022-06-04,13
42867,47,63,Plane,2022-06-16,15
42868,47,63,Plane,2022-06-27,13
42869,47,63,Plane,2022-06-03,10
42870,47,63,Plane,2022-06-23,10
42871,47,63,Plane,2022-06-14,12
42872,47,63,Plane,2022-06-20,10
42873,47,63,Plane,2022-06-08,14
42874,47,63,Plane,2022-06-22,15
42875,47,63,Plane,2022-06-12,14
42876,47,63,Plane,2022-06-05,11
42877,47,63,Plane,2022-06-15,12
42878,47,63,Plane,2022-06-02,11
42879,47,63,Plane,2022-06-24,11
42880,47,63,Plane,2022-06-13,11
42881,47,63,Plane,2022-06-07,11
42882,47,63,Plane,2022-06-28,14
42883,63,47,Bus,2022-06-30,11
42884,63,47,Bus,2022-06-09,10
42885,63,47,Bus,2022-06-01,11
42886,63,47,Bus,2022-06-16,13
42887,63,47,Bus,2022-06-29,13
42888,63,47,Bus,2022-06-27,15
42889,63,47,Bus,2022-06-06,13
42890,63,47,Bus,2022-06-03,11
42891,63,47,Bus,2022-06-14,15
42892,63,47,Bus,2022-06-20,15
42893,63,47,Bus,2022-06-11,11
42894,63,47,Bus,2022-06-26,11
42895,63,47,Bus,2022-06-08,12
42896,63,47,Bus,2022-06-10,15
42897,63,47,Bus,2022-06-12,11
42898,63,47,Bus,2022-06-19,11
42899,63,47,Bus,2022-06-05,10
42900,63,47,Bus,2022-06-24,10
42901,63,47,Bus,2022-06-13,11
42902,63,47,Bus,2022-06-25,15
42903,63,47,Bus,2022-06-07,13
42904,47,63,Bus,2022-06-18,14
42905,47,63,Bus,2022-06-09,11
42906,47,63,Bus,2022-06-01,13
42907,47,63,Bus,2022-06-04,10
42908,47,63,Bus,2022-06-29,12
42909,47,63,Bus,2022-06-06,13
42910,47,63,Bus,2022-06-03,14
42911,47,63,Bus,2022-06-23,15
42912,47,63,Bus,2022-06-14,15
42913,47,63,Bus,2022-06-20,14
42914,47,63,Bus,2022-06-26,12
42915,47,63,Bus,2022-06-10,13
42916,47,63,Bus,2022-06-12,11
42917,47,63,Bus,2022-06-19,12
42918,47,63,Bus,2022-06-15,13
42919,47,63,Bus,2022-06-05,10
42920,47,63,Bus,2022-06-02,14
42921,47,63,Bus,2022-06-13,13
42922,47,63,Bus,2022-06-25,15
42923,47,63,Bus,2022-06-07,10
42924,47,63,Bus,2022-06-28,15
42925,64,47,Plane,2022-06-17,15
42926,64,47,Plane,2022-06-30,11
42927,64,47,Plane,2022-06-18,15
42928,64,47,Plane,2022-06-09,11
42929,64,47,Plane,2022-06-04,15
42930,64,47,Plane,2022-06-16,14
42931,64,47,Plane,2022-06-29,13
42932,64,47,Plane,2022-06-06,14
42933,64,47,Plane,2022-06-03,10
42934,64,47,Plane,2022-06-14,12
42935,64,47,Plane,2022-06-20,10
42936,64,47,Plane,2022-06-11,12
42937,64,47,Plane,2022-06-21,12
42938,64,47,Plane,2022-06-08,14
42939,64,47,Plane,2022-06-10,12
42940,64,47,Plane,2022-06-22,13
42941,64,47,Plane,2022-06-19,13
42942,64,47,Plane,2022-06-05,14
42943,64,47,Plane,2022-06-02,14
42944,64,47,Plane,2022-06-13,10
42945,64,47,Plane,2022-06-07,15
42946,47,64,Plane,2022-06-17,11
42947,47,64,Plane,2022-06-30,12
42948,47,64,Plane,2022-06-18,12
42949,47,64,Plane,2022-06-01,10
42950,47,64,Plane,2022-06-09,13
42951,47,64,Plane,2022-06-04,13
42952,47,64,Plane,2022-06-16,11
42953,47,64,Plane,2022-06-27,13
42954,47,64,Plane,2022-06-06,13
42955,47,64,Plane,2022-06-03,13
42956,47,64,Plane,2022-06-23,11
42957,47,64,Plane,2022-06-11,11
42958,47,64,Plane,2022-06-26,11
42959,47,64,Plane,2022-06-21,12
42960,47,64,Plane,2022-06-08,13
42961,47,64,Plane,2022-06-12,13
42962,47,64,Plane,2022-06-15,13
42963,47,64,Plane,2022-06-05,10
42964,47,64,Plane,2022-06-02,15
42965,47,64,Plane,2022-06-24,12
42966,47,64,Plane,2022-06-28,11
42967,64,47,Bus,2022-06-17,14
42968,64,47,Bus,2022-06-30,14
42969,64,47,Bus,2022-06-18,10
42970,64,47,Bus,2022-06-01,12
42971,64,47,Bus,2022-06-04,10
42972,64,47,Bus,2022-06-27,14
42973,64,47,Bus,2022-06-23,12
42974,64,47,Bus,2022-06-20,10
42975,64,47,Bus,2022-06-11,12
42976,64,47,Bus,2022-06-26,11
42977,64,47,Bus,2022-06-21,14
42978,64,47,Bus,2022-06-08,13
42979,64,47,Bus,2022-06-19,14
42980,64,47,Bus,2022-06-15,12
42981,64,47,Bus,2022-06-05,10
42982,64,47,Bus,2022-06-02,13
42983,64,47,Bus,2022-06-24,15
42984,64,47,Bus,2022-06-13,13
42985,64,47,Bus,2022-06-25,14
42986,64,47,Bus,2022-06-07,15
42987,64,47,Bus,2022-06-28,14
42988,47,64,Bus,2022-06-30,13
42989,47,64,Bus,2022-06-18,14
42990,47,64,Bus,2022-06-04,10
42991,47,64,Bus,2022-06-16,12
42992,47,64,Bus,2022-06-29,11
42993,47,64,Bus,2022-06-06,10
42994,47,64,Bus,2022-06-03,11
42995,47,64,Bus,2022-06-23,15
42996,47,64,Bus,2022-06-20,12
42997,47,64,Bus,2022-06-26,10
42998,47,64,Bus,2022-06-21,11
42999,47,64,Bus,2022-06-08,12
43000,47,64,Bus,2022-06-10,14
43001,47,64,Bus,2022-06-12,14
43002,47,64,Bus,2022-06-19,15
43003,47,64,Bus,2022-06-02,10
43004,47,64,Bus,2022-06-24,14
43005,47,64,Bus,2022-06-13,14
43006,47,64,Bus,2022-06-25,14
43007,47,64,Bus,2022-06-07,13
43008,47,64,Bus,2022-06-28,12
43009,65,47,Plane,2022-06-17,12
43010,65,47,Plane,2022-06-30,14
43011,65,47,Plane,2022-06-18,14
43012,65,47,Plane,2022-06-04,12
43013,65,47,Plane,2022-06-16,14
43014,65,47,Plane,2022-06-29,15
43015,65,47,Plane,2022-06-06,11
43016,65,47,Plane,2022-06-27,13
43017,65,47,Plane,2022-06-03,12
43018,65,47,Plane,2022-06-23,15
43019,65,47,Plane,2022-06-14,11
43020,65,47,Plane,2022-06-11,11
43021,65,47,Plane,2022-06-26,14
43022,65,47,Plane,2022-06-21,11
43023,65,47,Plane,2022-06-08,15
43024,65,47,Plane,2022-06-22,14
43025,65,47,Plane,2022-06-15,12
43026,65,47,Plane,2022-06-05,13
43027,65,47,Plane,2022-06-02,15
43028,65,47,Plane,2022-06-13,11
43029,65,47,Plane,2022-06-28,15
